timestamp,product,Z1_Temp,Z2_Temp,Z3_Temp,Extruder_Speed,Melt_Pressure,Haze,Defect_Density
2026-06-15 08:58:00,Product_A,180.71200980041786,167.6630310991068,81.9,45.192363237099556,120.69944755408892,3.0116652317113917,0.2664573369940283
2026-06-15 09:00:00,Product_A,180.5857073138693,166.01408075225157,82.17,44.91899030917407,119.22118551131362,3.2016281865829685,0.5059570732579453
2026-06-15 09:02:00,Product_A,181.8413150015848,165.53846625222076,81.69,44.78868118133481,122.2321647572737,3.0611673549848413,0.28656846382826684
2026-06-15 09:04:00,Product_A,180.9369510694794,166.31906396585916,81.99,45.414435060418505,121.62646505352205,3.103052207254954,0.5691908126476747
2026-06-15 09:06:00,Product_A,180.44327362070666,167.93145614270804,81.95,44.43081002989533,121.41758393428914,2.6413894629401167,0.3613463999554437
2026-06-15 09:08:00,Product_A,181.41173373247403,165.91293459269687,82.07,44.61195029584814,121.65242967009145,3.0969955667890186,0.4323508974456036
2026-06-15 09:10:00,Product_A,180.41827159738085,167.39002892166727,81.89,44.84097689380331,123.68875518681809,3.3316566989086107,0.5440924081914743
2026-06-15 09:12:00,Product_A,181.16125449732763,167.42450881248325,81.96,45.4950615030048,123.4594896719939,3.0129306533126585,0.3841186832236646
2026-06-15 09:14:00,Product_A,180.105011233955,166.09697412028038,82.25,45.151907054416355,120.0350516975101,3.155461556671712,0.49130540004975465
2026-06-15 09:16:00,Product_A,180.44866838378974,166.78166419043976,81.87,44.6127816965959,122.82938270127975,2.9861892732381863,0.272925424813272
2026-06-15 09:18:00,Product_A,181.23899586330404,167.4283674173628,81.52,44.875876917846035,121.362006316149,3.2024488726541223,0.5946313405394233
2026-06-15 09:20:00,Product_A,181.53748831692366,166.2348150148613,82.52,44.754270742361484,121.52247333044826,3.107192863917998,0.7647370708326158
2026-06-15 09:22:00,Product_A,181.28151212454827,166.3510120731934,82.41,44.716084403106585,118.91405422494896,2.960440416335741,0.9188313301864941
2026-06-15 09:24:00,Product_A,181.1654572179846,166.13492608893094,81.61,45.39155582342271,120.76140112971756,3.3987567173623923,0.5136752219999658
2026-06-15 09:26:00,Product_A,181.100060559493,165.8857599756195,82.21,44.451302748294594,120.01142148228803,3.3299246495379142,0.618230621119578
2026-06-15 09:28:00,Product_A,180.5385574000143,166.11563120894397,81.85,45.64351234229375,122.00128401216773,3.0160007985910573,0.23290614906387663
2026-06-15 09:30:00,Product_A,180.94497449813633,165.7813209657332,82.08,45.33129187607385,122.31356858378959,3.2411385851755417,0.7254101489458382
2026-06-15 09:32:00,Product_A,181.10152493541665,166.54652559322238,82.09,45.43634466824148,118.55939884170837,3.249247745338157,0.6164342757086159
2026-06-15 09:34:00,Product_A,181.88721996924664,166.0743842917961,81.93,44.8148241951899,121.04270008288216,3.2670538002003373,0.42740998325731505
2026-06-15 09:36:00,Product_A,181.55714667140867,166.68683416862783,81.76,44.94002371236836,122.43558122761075,2.7964462268074657,0.6855771200433514
2026-06-15 09:38:00,Product_A,180.5303575868321,165.6231206454734,81.79,44.42673927419011,120.88538130510553,3.337178061892628,0.4618285885031988
2026-06-15 09:40:00,Product_A,181.60031860051,166.76518195858367,81.73,44.79013503717328,122.0041613207929,3.0205630559219667,0.4312962225478165
2026-06-15 09:42:00,Product_A,181.27199060044055,167.07666671697007,81.75,45.19746193905726,121.57040977977005,3.0634434800623644,0.5713002388141237
2026-06-15 09:44:00,Product_A,181.1521794133782,165.39010257659191,81.98,45.51842522471256,121.57856431315817,3.667173280711744,0.3404968250254522
2026-06-15 09:46:00,Product_A,181.82243816803495,166.8204710007013,81.79,44.55713727327902,120.86238660497679,3.196080116209538,0.6532437146599922
2026-06-15 09:48:00,Product_A,182.0579077362073,167.34222940510776,82.2,44.85379762520589,119.74728909269311,3.0668278173048407,0.3416015282109735
2026-06-15 09:50:00,Product_A,182.03370174635006,165.8893315895955,82.45,44.93948031190699,119.88039752703683,2.7078646023808344,0.34249178152652204
2026-06-15 09:52:00,Product_A,181.17394983215132,167.62804445721372,81.83,44.441684319123006,122.09632779204972,3.4144725073410513,0.36354653173874985
2026-06-15 09:54:00,Product_A,181.4642899582763,166.8851932875205,82.07,45.23653969670336,121.28714645914643,2.872394492841492,0.6139250056274184
2026-06-15 09:56:00,Product_A,181.80970352607739,166.21995106375283,82.15,44.71040386730296,121.11609165229581,2.942310329961917,0.40748369577204385
2026-06-15 09:58:00,Product_A,182.15685563229954,166.6185678771577,82.14,44.92184385952919,120.79196343844038,3.0765615538079456,0.2978006323449247
2026-06-15 10:00:00,Product_A,181.45434030126245,166.99599088849698,82.02,44.81922025123525,120.95254272936604,3.423738089947555,0.4091480000096303
2026-06-15 10:02:00,Product_A,181.62577289196952,166.71545708996655,82.22,44.68426459771213,122.59301145153776,3.29910409184331,0.49519364439792696
2026-06-15 10:04:00,Product_A,181.1899379946089,167.0018596946453,82.14,44.99718200580778,120.95217986913832,3.111325991748032,0.32285412745034214
2026-06-15 10:06:00,Product_A,181.16933096178647,166.13484675717086,81.63,44.91375616857279,119.76275553890802,3.1942324381938008,0.32724783364484844
2026-06-15 10:08:00,Product_A,182.19784923528428,166.79740423779864,82.26,44.851256847088536,122.28177818259887,3.0251377978121146,0.8166944501149376
2026-06-15 10:10:00,Product_A,182.49367923149353,165.85598734575575,82.27,44.708615351327865,121.16070684176317,3.1732544829366707,0.37091518942791696
2026-06-15 10:12:00,Product_A,181.80334549513015,166.64579963836613,81.77,45.12780986831318,121.4611941214481,3.150087632330556,0.451543644684049
2026-06-15 10:14:00,Product_A,182.3647244100557,166.17840031990008,82.01,45.661446907396915,123.36936831060801,3.3339816061489564,0.44491444988010714
2026-06-15 10:16:00,Product_A,182.06719708457922,166.2875264417421,82.2,45.05595489313565,121.43214953721125,3.3375355984446564,0.43679647883443373
2026-06-15 10:18:00,Product_A,181.58705166936335,167.47848916948726,81.94,45.39844728596445,121.82018069699728,3.2375395935236533,0.5932020109953653
2026-06-15 10:20:00,Product_A,182.11335086446726,167.39949703704653,82.32,44.443911229938614,120.07457805038374,3.0739683567773755,0.6422214425708075
2026-06-15 10:22:00,Product_A,182.7245195962976,167.11795987665704,82.71,45.06310457571751,121.2415943931624,3.3025476938457414,0.4541068352702612
2026-06-15 10:24:00,Product_A,181.96024099635943,166.10474322680187,81.76,44.56105267241157,122.2523237404027,3.1168903905635807,0.31452825701114767
2026-06-15 10:26:00,Product_A,182.7829307329181,166.57782704950532,81.59,44.40923002898724,119.66991974982179,2.915330858638451,0.6911660341773355
2026-06-15 10:28:00,Product_A,180.71299118283954,167.50295884261422,82.09,44.70425143701639,121.79263685207869,3.061165353191442,0.4856988363204976
2026-06-15 10:30:00,Product_A,182.4558675322576,166.8674448683068,82.22,45.47675973376543,121.68760310642874,3.161234771787622,0.7595482722285753
2026-06-15 10:32:00,Product_A,182.11028786945073,168.18121286767436,81.93,45.38000633146786,121.63100424943222,3.3206579584898805,0.16316211536522557
2026-06-15 10:34:00,Product_A,181.93890204064914,167.03269173612608,82.44,45.09720188882176,122.84062773718267,3.1120139295484956,0.5293104831924981
2026-06-15 10:36:00,Product_A,182.155718645869,166.9189014029348,81.6,44.386919776044024,122.01171120609796,2.8901286229537395,0.7877909500814312
2026-06-15 10:38:00,Product_A,181.13727535995238,166.62505752068256,82.21,44.92148773944483,123.39818730313885,3.1555058483975533,0.44701037968427626
2026-06-15 10:40:00,Product_A,182.0422323287798,166.89739153510112,81.82,45.12068000356069,120.44607571788916,3.159056043086757,0.4661759864998046
2026-06-15 10:42:00,Product_A,182.3514178088663,166.73240837896392,82.52,45.070214491831436,121.81513880441433,3.187483793217795,0.5443267537385508
2026-06-15 10:44:00,Product_A,182.93238451155145,167.2552620470105,82.6,44.2624825666077,121.76679776520265,3.335929395309895,0.4161806271672564
2026-06-15 10:46:00,Product_A,181.95465900419308,167.41080764650613,81.77,44.64387286079205,120.39550070667138,3.3391847084912794,0.4531892101920901
2026-06-15 10:48:00,Product_A,181.82968255846598,166.37146444186317,81.84,44.974368894340515,122.8390868629522,3.0178604827082154,0.44932773587128955
2026-06-15 10:50:00,Product_A,182.00296269362863,166.05047225268137,82.26,45.21451636380688,124.49382401092211,3.02192883571209,0.40588688983604404
2026-06-15 10:52:00,Product_A,182.73122874753685,165.75352435866378,81.88,44.12154887156002,121.69624653380882,2.9296374739101685,0.6843284825300839
2026-06-15 10:54:00,Product_A,182.45736236590633,167.16595920117095,81.99,44.93515040980806,122.33486971322446,3.2794906667485018,0.5691617048444653
2026-06-15 10:56:00,Product_A,182.0473365348134,166.20494214993016,82.01,45.05721950795158,121.84220821177364,3.429916352190798,0.5375942348154953
2026-06-15 10:58:00,Product_A,182.58784895913715,165.580905981536,81.42,45.339844795406485,120.89617540022412,3.0654655754810296,0.6212856510335175
2026-06-15 11:00:00,Product_A,182.39851950355649,167.1113458753567,82.0,45.277143033694976,119.57900328040748,3.091630860578436,0.46034662501948
2026-06-15 11:02:00,Product_A,182.8528337143363,168.37943659435192,81.79,45.23302852752352,120.92817204291227,3.4292181447354104,0.3838694272470649
2026-06-15 11:04:00,Product_A,182.03577831317043,166.8853119561048,81.85,44.68002379731923,120.11567916297675,3.238152833708603,0.4096063543078164
2026-06-15 11:06:00,Product_A,182.24102874935244,167.39724569439278,82.43,44.23679914515068,123.84162352616042,3.235908932981024,0.5002674561656913
2026-06-15 11:08:00,Product_A,182.22662022464928,166.9483243465112,81.62,44.84277889717544,121.66898249030825,2.8942776574395794,0.34111824374406474
2026-06-15 11:10:00,Product_A,181.70848904030206,166.84484689126634,82.24,45.40065273008342,121.40216379737517,3.2806248449763715,0.4249608475119987
2026-06-15 11:12:00,Product_A,182.60563484343527,167.46045865785828,81.92,45.557381811009776,122.89414276788611,2.952498954316058,0.4225825037192848
2026-06-15 11:14:00,Product_A,182.6051847761053,166.73955795027146,81.92,45.28421964091911,120.4906849330023,2.9115174018020333,0.8186834344743521
2026-06-15 11:16:00,Product_A,182.49404883979713,167.07874549634874,82.24,45.17173632912069,120.92591299506556,3.075387916022968,0.0839277590099125
2026-06-15 11:18:00,Product_A,182.390784369114,167.115793451552,82.1,45.151855859354384,121.93693430562409,3.0248817630776754,0.47305704178915503
2026-06-15 11:20:00,Product_A,181.8167275833985,166.52626209864857,82.17,44.77755250129569,123.09860096164263,3.099103739106309,0.7588540689222156
2026-06-15 11:22:00,Product_A,182.33017287247137,167.52656004876633,82.29,44.947975882578554,122.47466239151005,2.8576127810582137,0.5182766696198681
2026-06-15 11:24:00,Product_A,182.3849668075847,166.83045344847952,81.9,45.66762781033053,122.17892301672694,3.3297754109944346,0.6130126210131639
2026-06-15 11:26:00,Product_A,182.170758332955,166.4859530034387,81.82,44.62297679768325,121.98269578531196,3.361863838496239,0.5149739472649651
2026-06-15 11:28:00,Product_A,182.50656982589703,167.26515268096992,81.67,45.64591151628394,122.37698718079737,2.7440206020124904,0.39989999281752797
2026-06-15 11:30:00,Product_A,182.8042951051893,166.407888294316,81.75,44.87118873820317,122.14616416933613,3.3307390979534364,0.16371260982366304
2026-06-15 11:32:00,Product_A,183.56015939764023,166.9674754810183,82.88,45.530172843638034,120.67541628373652,2.9955888405875273,0.5308183530554454
2026-06-15 11:34:00,Product_A,182.71889041923995,166.94856825620795,82.37,44.437273996200986,121.97360517386538,3.318863184880978,0.38365900930964136
2026-06-15 11:36:00,Product_A,182.77464861601624,167.6089248034202,81.59,45.23436168046586,120.63653457830031,3.1182042552694686,0.37994968907520443
2026-06-15 11:38:00,Product_A,182.62265778546538,167.2454289412464,81.6,44.70529194562095,122.02863369052541,3.137820365075738,0.4251519116031332
2026-06-15 11:40:00,Product_A,181.7142364725348,166.94869088549763,82.14,44.43389312323033,121.36065267045065,3.105871666486067,0.7617292109935241
2026-06-15 11:42:00,Product_A,182.67383911931555,167.45733822290958,82.16,45.087413616964376,124.9905047221671,3.385709429630965,0.860725631338096
2026-06-15 11:44:00,Product_A,182.73041643150003,167.80364848869542,82.16,45.40378871543839,121.9009102647391,2.8953757005068987,0.5325811906292601
2026-06-15 11:46:00,Product_A,183.9448576243791,167.30692961013062,81.92,44.6620234245626,120.26895217468056,3.2600383329856797,0.43028491641324085
2026-06-15 11:48:00,Product_A,182.6297200059571,166.98104824235392,81.96,44.40039361581664,121.79799815200187,3.359513307417893,0.3234160373823184
2026-06-15 11:50:00,Product_A,182.88906549194837,166.19020178629333,82.1,44.96326209426602,122.58693755551019,3.285235293253038,0.5702810242319104
2026-06-15 11:52:00,Product_A,182.73305344146266,166.34057563636304,82.03,44.96502586848913,123.97615368163483,3.6054551409024436,0.7674358400097716
2026-06-15 11:54:00,Product_A,182.17791277439864,166.79872262357063,81.33,45.2193278510218,121.26490054639305,3.0208948452185753,0.4628989419462265
2026-06-15 11:56:00,Product_A,183.34522944448156,166.61823689866293,81.93,45.379837828545796,120.07717233791348,3.3300821667352554,0.1431505938870164
2026-06-15 11:58:00,Product_A,183.1610734180909,166.8737212401894,81.74,44.976233927491,122.95984824792544,3.113673434326154,0.6005074507723286
2026-06-15 12:00:00,Product_A,183.1916332314232,167.02172668176158,82.05,45.742201325917705,120.32619824930379,3.3877324837839855,0.6478099567175074
2026-06-15 12:02:00,Product_A,182.3521542772628,167.3072578698079,82.9,45.089693897814115,121.46251749217167,3.1563737548713466,0.2621231539421229
2026-06-15 12:04:00,Product_A,183.51869522442524,166.94872111710617,82.11,44.86142939759724,121.67946079821724,3.064629733620352,0.5264726275494429
2026-06-15 12:06:00,Product_A,182.12654087439896,167.28437211236013,81.91,44.35537305635887,121.9074602399815,3.3993332626572914,0.5676839024204148
2026-06-15 12:08:00,Product_A,183.13078054524877,167.03247899960127,82.28,44.89493619187353,122.8201460320472,3.0472184212080777,0.4890339046986592
2026-06-15 12:10:00,Product_A,183.94218167097176,165.8097100333958,82.14,44.86544522183554,121.17462883446444,2.8603509755431444,0.38138436213719695
2026-06-15 12:12:00,Product_A,182.36100286220622,166.43245668073243,82.13,45.38412191851259,121.66806888514928,3.0391511903079453,0.6523905835345334
2026-06-15 12:14:00,Product_A,182.5821537019527,166.91054558038093,82.18,45.184993449626745,121.98068607986718,3.2674476928770004,0.43949303810469764
2026-06-15 12:16:00,Product_A,182.9238732634115,166.27199365770178,82.62,44.52825235134695,122.17830688682577,3.430747011706395,0.2772220755950102
2026-06-15 12:18:00,Product_A,182.63076736556013,167.35845227180644,81.66,45.068901754564415,122.11687295963874,3.1554405444473472,0.19257882714954788
2026-06-15 12:20:00,Product_A,182.1153428407185,167.91750216061718,82.14,45.26861246869162,122.52309037072703,3.406481205907674,0.6891274279998965
2026-06-15 12:22:00,Product_A,182.93283634224122,167.7307374610076,81.72,45.61121254375513,123.01260596274108,2.862806728924592,0.5924995964706677
2026-06-15 12:24:00,Product_A,182.37499344349175,166.8717153501495,82.17,45.35500158696562,122.47098660432783,3.054680382914473,0.5131960320693754
2026-06-15 12:26:00,Product_A,183.15024134908072,167.89438949222983,81.72,45.30433866172459,122.54366743669323,3.0767728575002633,0.4339588044723795
2026-06-15 12:28:00,Product_A,182.46074150796906,167.08919902549226,81.87,45.024034397846066,120.09994824624437,3.114583913623865,0.42065023786953093
2026-06-15 12:30:00,Product_A,183.70213727598875,166.79766371032667,81.91,45.15532480216938,122.05785272593987,3.155048338164612,0.3386395027337583
2026-06-15 12:32:00,Product_A,182.54196716113785,166.6316624428033,82.29,45.49980196028246,122.57166433714956,3.284037091794507,0.43528165331601726
2026-06-15 12:34:00,Product_A,182.778693426093,166.8178829965893,82.28,44.46688904100814,122.86937304832801,3.0565493590295563,0.18198691773197384
2026-06-15 12:36:00,Product_A,183.3523191998019,166.76599152624647,81.63,44.86022426911322,121.16192379582493,3.160331433131947,0.38959045197972286
2026-06-15 12:38:00,Product_A,182.33567028621687,167.10055223092027,82.02,44.6909725004975,121.1997117533042,3.131305026601189,0.45335937254733594
2026-06-15 12:40:00,Product_A,183.07007915726746,167.09392387557097,81.79,45.15166124749045,121.29916559405584,2.9505645400932745,0.5914820070785628
2026-06-15 12:42:00,Product_A,183.61487168018277,166.99855624407382,81.62,45.49208887026032,122.6290243244845,3.1097156327196607,0.4940110304939954
2026-06-15 12:44:00,Product_A,182.16221367127454,167.2579128889194,81.93,44.76121028531157,123.2229402669925,3.1099659917180302,0.6192384670813338
2026-06-15 12:46:00,Product_A,183.0626306102777,167.70903137971527,81.91,44.043878253012224,121.49000078347528,3.105132990268656,0.7023702657670144
2026-06-15 12:48:00,Product_A,183.10431644169927,167.5631420673696,82.73,44.835111701990215,123.06489263391967,3.160912190234363,0.6587255140736152
2026-06-15 12:50:00,Product_A,183.36905040900143,166.10110919876314,82.13,45.36538949280696,122.11961412866862,3.1577324670748417,0.5705764771067835
2026-06-15 12:52:00,Product_A,182.36312973479588,165.4582062022294,81.59,45.21505196117995,121.8181120414632,3.045275259174009,0.5017794018771177
2026-06-15 12:54:00,Product_A,182.3245447427906,167.54953433816254,81.83,45.17127449912423,121.7091272333467,3.3911543027692272,0.3528817987379661
2026-06-15 12:56:00,Product_A,183.24861331642137,166.167071388984,82.31,44.88800267925021,122.85397264359618,2.912232173931973,0.6109916077068974
2026-06-15 12:58:00,Product_A,183.13870559274602,166.85046840347928,82.63,44.48838770551208,122.34370112893,3.0083366349432406,0.7519621073332294
2026-06-15 13:00:00,Product_A,183.11773138498512,166.2812618052693,81.52,45.20611772864979,124.67868577493356,3.6864768249712836,0.5513159059475627
2026-06-15 13:02:00,Product_A,183.16768152224114,165.9000164022282,81.44,44.66628727598615,120.91943273837838,2.92112218269132,0.7875888722639184
2026-06-15 13:04:00,Product_A,182.6561180711375,167.30383054914807,82.56,45.873638693352184,122.55795174125323,2.880474856110279,0.2711642437908375
2026-06-15 13:06:00,Product_A,183.11363068439493,167.43206760354488,82.12,45.22820288334181,121.29503706215469,3.289233034064469,0.3268754922830688
2026-06-15 13:08:00,Product_A,183.1451137284658,166.62816336197153,81.74,44.76774067897842,120.8805045367171,2.719366272853967,0.6282802261622393
2026-06-15 13:10:00,Product_A,182.6421755835549,165.41681298238416,82.16,44.755445901044546,121.90390200171586,3.0961529925222466,0.5396435315229876
2026-06-15 13:12:00,Product_A,183.9327124162623,166.64093427260119,81.21,44.962822317354565,122.07478315008358,3.553350498581197,0.6970673264857712
2026-06-15 13:14:00,Product_A,183.2369155092514,167.20087993376748,82.0,44.9041992311913,125.40451101853978,2.8310330686089027,0.49767925389098905
2026-06-15 13:16:00,Product_A,182.4042211908949,166.07544136786382,82.1,45.446733510211985,121.67419636541185,2.745574029889316,0.36980368662075025
2026-06-15 13:18:00,Product_A,183.3277236497198,167.06966942181626,82.28,45.07456646789762,120.53115255921536,2.8457093804456877,0.46796101366924364
2026-06-15 13:20:00,Product_A,182.51137997401085,166.94720730411228,81.7,44.70734730443659,122.20690380836392,3.313588537955642,0.2700974043614399
2026-06-15 13:22:00,Product_A,183.3912372051354,167.30058264854617,82.03,45.75617627406231,119.38137620043965,3.3654694669655822,0.33071139903544483
2026-06-15 13:24:00,Product_A,183.57566701991527,167.02124551317414,81.72,45.01972333260809,121.75197999175644,3.0319296928479407,0.6458665996877015
2026-06-15 13:26:00,Product_A,182.58440276395703,166.36202070377558,82.08,45.30753587038756,121.87267418298929,3.2781747833342596,0.6309181121704415
2026-06-15 13:28:00,Product_A,183.47450720857967,167.6600452109739,81.73,44.7567093970221,122.79781312441202,3.4126789875682197,0.5544506427209115
2026-06-15 13:30:00,Product_A,183.19698554882999,166.84310051394473,81.88,45.14524625109781,123.00322260987704,3.495020677851004,0.24183837185592955
2026-06-15 13:32:00,Product_A,183.39910204974683,166.91782743653377,81.7,45.12444399645728,121.22091139459975,3.0847580513952892,0.4462394636730667
2026-06-15 13:34:00,Product_A,183.9336465407575,166.37011749848457,82.2,44.24414028316154,121.63451432154142,2.6836124739169445,0.3162500167009924
2026-06-15 13:36:00,Product_A,182.8594355485928,166.65985351255165,82.26,45.80611004418426,120.8857009511456,2.9809749222180026,0.6764799880681648
2026-06-15 13:38:00,Product_A,182.60184287110363,166.39056257218252,81.93,45.51625778436902,120.44090576739282,3.053231437593204,0.41244167996560976
2026-06-15 13:40:00,Product_A,182.53023721654463,166.81317493020376,82.01,44.8411218735416,122.15573103716352,3.0884416686540823,0.3371378433827676
2026-06-15 13:42:00,Product_A,182.56307526998575,167.93934333613245,81.57,44.559092103817655,120.24457423996655,3.093736571310455,0.5044694247682137
2026-06-15 13:44:00,Product_A,182.92811844330706,166.08443085646235,81.91,45.139024645521424,121.26408892276213,3.361980859698093,0.40397683147480823
2026-06-15 13:46:00,Product_A,183.13263750651046,165.9345659137416,81.98,45.03467907976576,120.55594308344597,3.3945844576352657,0.722561586530556
2026-06-15 13:48:00,Product_A,183.09550293617167,167.78041438688362,82.79,45.142267579425294,122.39803027191002,3.121390027761223,0.38977836536987137
2026-06-15 13:50:00,Product_A,183.36554946513982,166.76700596908373,81.67,45.07663095847764,123.88813485241754,3.353025173055719,0.2901157611163053
2026-06-15 13:52:00,Product_A,182.95296389735182,166.48592339140103,82.44,45.20249639572237,120.15227283755544,3.2203173367587326,0.17706297263637266
2026-06-15 13:54:00,Product_A,183.66744045694278,167.50595591541077,82.3,45.578922279756725,119.4780690823341,3.1588823472133094,0.4953820246379877
2026-06-15 13:56:00,Product_A,182.80226140380515,166.51316939931098,82.08,45.22724128205146,121.53909480368164,3.3229926498489335,0.4157104829213111
2026-06-15 13:58:00,Product_A,184.28829734924238,167.96655007362347,82.53,44.58013780043602,121.69482101835456,3.1650021325527535,0.285664309023241
2026-06-15 14:00:00,Product_A,183.23437656651708,167.27198555084797,82.11,45.54502514108498,121.92515808966613,3.553794868255194,0.6783839691883677
2026-06-15 14:02:00,Product_A,182.48600208925882,166.56664959162094,82.12,45.65624582539532,121.1137261260648,2.8546527218150954,0.6000867721143863
2026-06-15 14:04:00,Product_A,182.3718811376108,168.14782877219437,81.98,46.26082269380483,121.39484991064698,3.0366470962634913,0.49576731815941555
2026-06-15 14:06:00,Product_A,183.1410193831215,166.4839436783864,82.37,44.55060238670416,122.06270036074605,3.1220376339037217,0.70464893662563
2026-06-15 14:08:00,Product_A,182.78021759579443,167.2864404121294,82.33,45.09715280526011,122.85604221788023,3.2344693534944633,0.599380405009792
2026-06-15 14:10:00,Product_A,183.24082585597193,167.0144514588075,81.81,44.16716051872441,119.24707242009023,3.38983803369564,0.37657161477223516
2026-06-15 14:12:00,Product_A,183.1120326615235,167.60949597441072,81.6,45.22125966255168,121.13578000729709,3.1272048033851765,0.3441169754013851
2026-06-15 14:14:00,Product_A,182.8303000942304,167.75881618876264,81.94,44.780719880733294,121.8202269741983,2.8543361862743852,0.6226972316680792
2026-06-15 14:16:00,Product_A,182.4343317237806,166.8344536285368,81.76,45.769378317929984,120.44700901944765,3.303702547904615,0.5594550434701027
2026-06-15 14:18:00,Product_A,182.09103323225096,166.35642590980717,81.98,44.69015401199257,123.61068483371905,3.2906106057807007,0.5254621651955993
2026-06-15 14:20:00,Product_A,182.61564278702872,167.0775696688087,82.37,44.324326784813096,120.75526956008737,2.759052896932224,0.3730253295696639
2026-06-15 14:22:00,Product_A,183.25725919103178,166.3879516113108,81.86,44.81149450371899,121.45247177769538,3.136495363335319,0.5911921350508631
2026-06-15 14:24:00,Product_A,182.92598329312108,167.99549277923407,81.99,44.209804891513144,122.15329481534035,2.821714693576071,0.3866751675299076
2026-06-15 14:26:00,Product_A,182.18566176759293,166.8621468300663,82.02,45.30043978180292,120.76035785832562,3.007417916908438,0.4847020018109483
