timestamp,XMEAS_1,XMEAS_2,XMEAS_3,XMEAS_4,XMEAS_5,XMEAS_6,XMEAS_7,XMEAS_8,XMEAS_9,XMEAS_10,XMEAS_11,XMEAS_12,XMEAS_13,XMEAS_14,XMEAS_15,XMEAS_16,XMEAS_17,XMEAS_18,XMEAS_19,XMEAS_20,XMEAS_21,XMEAS_22,XMEAS_23,XMEAS_24,XMEAS_25,XMEAS_26,XMEAS_27,XMEAS_28,XMEAS_29,XMEAS_30,XMEAS_31,XMEAS_32,XMEAS_33,XMEAS_34,XMEAS_35,XMEAS_36,XMEAS_37,XMEAS_38,XMEAS_39,XMEAS_40,XMEAS_41,XMV_1,XMV_2,XMV_3,XMV_4,XMV_5,XMV_6,XMV_7,XMV_8,XMV_9,XMV_10,XMV_11,XMEAS_1_dev,XMEAS_4_dev,XMEAS_7_dev,XMEAS_8_dev,XMEAS_10_dev,XMEAS_12_dev,XMEAS_13_dev,XMEAS_15_dev,XMEAS_17_dev,XMEAS_19_dev,XMEAS_20_dev,XMEAS_23_dev,XMEAS_24_dev,XMEAS_25_dev,XMEAS_27_dev,XMEAS_29_dev,XMEAS_30_dev,XMEAS_32_dev,XMEAS_33_dev,XMEAS_37_dev,XMEAS_38_dev,XMEAS_39_dev,XMV_1_dev,XMV_3_dev,XMV_4_dev,XMV_5_dev,XMV_7_dev,XMV_8_dev,XMV_9_dev,XMV_10_dev,XMV_11_dev,time_hours
2020-01-01 00:30:00,0.27249,3636.6,4521.6,9.282,27.073,42.383,2706.0,75.722,120.4,0.34294,80.112,51.776,2634.8,23.849,48.926,3101.7,23.276,65.732,231.82,341.66,94.656,77.152,32.037,8.9521,26.15,6.9342,18.786,1.6422,32.817,13.793,24.742,1.2387,18.283,2.2686,4.7735,2.3125,0.020587,0.83408,0.12419,53.914,43.675,62.205,54.735,26.803,61.333,22.692,40.324,43.328,44.049,47.409,40.851,17.339,0.028021400000000002,-0.07059300000000057,-0.023999999999887223,0.6659099999999967,0.0037496000000000196,1.7841200000000015,0.09000000000014552,-1.0922100000000015,0.38278000000000034,1.878799999999984,0.35410000000001673,-0.18334000000000117,0.0528619999999993,-0.32319999999999993,0.0520200000000024,-0.14255999999999602,-0.02974000000000032,-0.004638000000000142,-0.3209400000000002,0.0021099299999999994,-0.001875499999999919,0.026913049999999994,-0.8197100000000006,2.7739900000000013,0.05498999999999654,0.5246199999999988,5.2517700000000005,-2.527169999999998,0.10723000000000127,-0.23761999999999972,-0.901480000000003,0.5
2020-01-01 00:33:00,0.27269,3623.7,4525.2,9.4128,26.678,42.045,2706.2,75.67,120.38,0.33664,80.1,49.624,2634.3,25.655,51.723,3103.2,22.617,65.747,231.36,341.89,94.691,77.256,32.037,8.9521,26.15,6.9342,18.786,1.6422,32.817,13.793,24.742,1.2387,18.283,2.2686,4.7735,2.3125,0.020587,0.83408,0.12419,53.914,43.675,62.427,54.692,26.784,62.52,21.901,41.093,36.993,50.521,47.493,40.917,18.892,0.02822139999999998,0.06020700000000012,0.17599999999993088,0.6139100000000042,-0.002550400000000008,-0.36787999999999954,-0.4099999999998545,1.7047899999999956,-0.2762199999999986,1.4188000000000045,0.5840999999999781,-0.18334000000000117,0.0528619999999993,-0.32319999999999993,0.0520200000000024,-0.14255999999999602,-0.02974000000000032,-0.004638000000000142,-0.3209400000000002,0.0021099299999999994,-0.001875499999999919,0.026913049999999994,-0.5977099999999993,2.7549899999999994,1.2419900000000013,-0.2663800000000016,-1.0832300000000004,3.944830000000003,0.19123000000000445,-0.17161999999999722,0.6515199999999979,0.55
2020-01-01 00:36:00,0.27242,3657.6,4506.2,9.3238,26.982,42.643,2706.2,75.527,120.44,0.3344,79.945,48.835,2635.4,24.444,51.212,3103.0,22.591,65.734,230.31,342.02,94.708,77.192,32.052,8.939,26.228,6.9534,18.594,1.6513,33.398,14.016,23.99,1.2898,18.412,2.2899,4.7855,2.3174,0.020587,0.83408,0.12419,53.914,43.675,62.641,54.017,26.507,60.175,22.267,39.631,34.672,49.338,47.631,41.941,18.971,0.027951399999999987,-0.02879300000000029,0.17599999999993088,0.4709100000000035,-0.004790400000000028,-1.156880000000001,0.6900000000000546,1.19379,-0.3022199999999984,0.36879999999999313,0.7140999999999735,-0.1683400000000006,0.03976199999999963,-0.24519999999999698,-0.13997999999999777,0.43844000000000705,0.19326000000000043,0.046462,-0.19194000000000244,0.0021099299999999994,-0.001875499999999919,0.026913049999999994,-0.38371000000000066,2.477990000000002,-1.1030100000000047,0.09961999999999804,-3.4042300000000054,2.7618300000000033,0.3292300000000026,0.8523800000000037,0.7305199999999985,0.6
2020-01-01 00:39:00,0.26974,3617.9,4480.6,9.4046,26.521,42.609,2707.5,75.12,120.37,0.33275,80.08,50.491,2637.7,24.004,48.766,3104.1,23.268,65.72,230.73,342.46,94.647,77.477,32.052,8.939,26.228,6.9534,18.594,1.6513,33.398,14.016,23.99,1.2898,18.412,2.2899,4.7855,2.3174,0.020587,0.83408,0.12419,53.914,43.675,63.325,54.323,26.77,60.268,22.693,39.833,39.545,43.679,47.64,40.113,17.341,0.02527139999999997,0.05200699999999969,1.4760000000001128,0.06391000000000702,-0.006440400000000013,0.4991199999999978,2.9899999999997817,-1.2522100000000052,0.3747800000000012,0.7887999999999806,1.1540999999999713,-0.1683400000000006,0.03976199999999963,-0.24519999999999698,-0.13997999999999777,0.43844000000000705,0.19326000000000043,0.046462,-0.19194000000000244,0.0021099299999999994,-0.001875499999999919,0.026913049999999994,0.30029000000000394,2.74099,-1.0100100000000012,0.52562,1.4687699999999992,-2.8971699999999956,0.3382300000000029,-0.9756199999999993,-0.8994800000000005,0.65
2020-01-01 00:42:00,0.27027,3621.4,4516.2,9.4065,26.841,42.526,2708.6,75.139,120.43,0.3576,80.097,48.285,2637.9,23.522,50.091,3104.6,23.082,65.716,231.97,342.47,94.598,77.497,32.562,8.8674,26.658,6.9129,18.751,1.6175,33.102,13.918,23.658,1.2867,18.658,2.2571,4.8868,2.3259,0.020587,0.83408,0.12419,53.914,43.675,63.038,54.381,26.722,62.412,22.322,42.901,33.054,46.744,47.574,41.354,17.779,0.025801400000000002,0.05390699999999882,2.576000000000022,0.08290999999999826,0.01840959999999997,-1.7068800000000053,3.1900000000000546,0.07278999999999769,0.18878000000000128,2.0287999999999897,1.164100000000019,0.3416599999999974,-0.03183800000000048,0.18480000000000274,0.017020000000002256,0.14244000000000057,0.09525999999999968,0.0433619999999999,0.054059999999999775,0.0021099299999999994,-0.001875499999999919,0.026913049999999994,0.013289999999997804,2.6929900000000018,1.1339899999999972,0.15461999999999776,-5.02223,0.16783000000000214,0.2722300000000004,0.2653800000000004,-0.46148000000000167,0.7
2020-01-01 00:45:00,0.27145,3631.4,4484.6,9.3855,26.905,42.36,2707.7,75.317,120.38,0.35961,79.999,48.362,2635.7,24.713,50.264,3104.7,22.487,65.725,231.78,342.22,94.69,77.235,32.562,8.8674,26.658,6.9129,18.751,1.6175,33.102,13.918,23.658,1.2867,18.658,2.2571,4.8868,2.3259,0.011746,0.8474,0.094332,53.636,44.004,62.865,54.759,26.606,62.406,22.239,42.656,33.281,47.145,47.496,40.896,19.214,0.026981400000000016,0.0329069999999998,1.6759999999999309,0.26090999999999553,0.020419599999999982,-1.62988,0.9899999999997817,0.2457899999999995,-0.40622000000000114,1.838799999999992,0.914100000000019,0.3416599999999974,-0.03183800000000048,0.18480000000000274,0.017020000000002256,0.14244000000000057,0.09525999999999968,0.0433619999999999,0.054059999999999775,-0.006731070000000002,0.01144450000000008,-0.0029449500000000017,-0.1597099999999969,2.576990000000002,1.127989999999997,0.07161999999999935,-4.795230000000004,0.5688300000000055,0.19423000000000457,-0.19261999999999802,0.973519999999997,0.75
2020-01-01 00:48:00,0.22246,3651.6,4463.5,9.4459,27.195,42.062,2708.8,75.035,120.4,0.34897,80.198,50.058,2638.0,24.27,51.026,3103.5,22.79,65.717,231.89,342.75,94.567,77.64,32.318,8.8394,26.24,6.984,18.133,1.6446,32.854,13.788,23.784,1.1506,19.103,2.2385,4.9607,2.2853,0.011746,0.8474,0.094332,53.636,44.004,62.826,54.646,21.472,60.64,22.886,41.551,38.271,48.909,47.47,41.219,18.454,-0.022008600000000017,0.09330699999999936,2.7760000000002947,-0.02109000000000094,0.0097796,0.06611999999999796,3.2899999999999636,1.00779,-0.10322000000000031,1.9487999999999772,1.4440999999999917,0.09765999999999764,-0.059838000000000946,-0.23320000000000007,-0.6009799999999998,-0.10555999999999699,-0.03473999999999933,-0.09273799999999999,0.49906000000000006,-0.006731070000000002,0.01144450000000008,-0.0029449500000000017,-0.1987099999999984,-2.5570099999999982,-0.6380100000000013,0.7186199999999978,0.19476999999999833,2.3328300000000013,0.1682300000000012,0.13038000000000238,0.21351999999999904,0.8
2020-01-01 00:51:00,0.22036,3674.3,4491.4,9.2624,26.801,42.118,2705.6,73.949,120.38,0.34947,80.002,49.073,2634.1,24.981,49.213,3103.0,23.874,65.74,230.74,342.31,94.775,76.822,32.318,8.8394,26.24,6.984,18.133,1.6446,32.854,13.788,23.784,1.1506,19.103,2.2385,4.9607,2.2853,0.011746,0.8474,0.094332,53.636,44.004,62.435,54.312,21.679,63.691,22.132,41.49,35.372,44.713,47.556,40.901,15.938,-0.024108600000000008,-0.09019300000000108,-0.42399999999997817,-1.1070899999999995,0.0102796,-0.9188800000000015,-0.6100000000001273,-0.8052100000000024,0.9807799999999993,0.7988,1.004099999999994,0.09765999999999764,-0.059838000000000946,-0.23320000000000007,-0.6009799999999998,-0.10555999999999699,-0.03473999999999933,-0.09273799999999999,0.49906000000000006,-0.006731070000000002,0.01144450000000008,-0.0029449500000000017,-0.5897099999999966,-2.350010000000001,2.4129900000000006,-0.03537999999999997,-2.7042300000000026,-1.8631699999999967,0.25422999999999973,-0.18761999999999546,-2.302480000000001,0.85
2020-01-01 00:54:00,0.2427,3636.7,4604.2,9.3498,26.95,42.222,2706.6,76.02,120.4,0.33495,79.953,50.08,2635.3,23.263,48.613,3102.4,24.886,65.697,231.15,342.64,94.645,77.263,32.397,9.1997,26.763,6.7723,18.832,1.6556,33.375,13.734,23.66,1.2299,18.368,2.2594,4.8562,2.264,0.011746,0.8474,0.094332,53.636,44.004,62.395,54.535,23.601,60.125,22.531,39.818,38.334,43.324,47.506,41.509,13.517,-0.001768600000000009,-0.0027930000000004895,0.5760000000000218,0.9639099999999985,-0.0042403999999999775,0.08811999999999642,0.5900000000001455,-1.4052100000000038,1.9927799999999998,1.2087999999999965,1.334099999999978,0.17665999999999826,0.30046199999999956,0.28980000000000317,0.09802000000000177,0.4154400000000038,-0.0887399999999996,-0.013438000000000061,-0.23594000000000293,-0.006731070000000002,0.01144450000000008,-0.0029449500000000017,-0.6297099999999958,-0.42801000000000045,-1.1530100000000019,0.3636199999999974,0.2577700000000007,-3.2521699999999996,0.20423000000000258,0.42038000000000153,-4.723480000000002,0.9
2020-01-01 00:57:00,0.24116,3641.9,4576.0,9.1527,26.896,42.349,2707.8,75.296,120.4,0.33556,79.966,49.423,2636.3,26.819,49.752,3102.9,22.999,65.683,232.99,342.19,94.682,77.049,32.397,9.1997,26.763,6.7723,18.832,1.6556,33.375,13.734,23.66,1.2299,18.368,2.2594,4.8562,2.264,0.011746,0.8474,0.094332,53.636,44.004,62.305,54.872,23.752,62.775,22.427,39.744,36.403,45.96,47.328,40.791,18.017,-0.003308599999999995,-0.1998930000000012,1.7760000000002947,0.23991000000000895,-0.003630399999999978,-0.56888,1.5900000000001455,-0.26621000000000095,0.10577999999999932,3.0488,0.8840999999999894,0.17665999999999826,0.30046199999999956,0.28980000000000317,0.09802000000000177,0.4154400000000038,-0.0887399999999996,-0.013438000000000061,-0.23594000000000293,-0.006731070000000002,0.01144450000000008,-0.0029449500000000017,-0.7197099999999992,-0.27701000000000064,1.4969899999999967,0.2596199999999982,-1.6732300000000038,-0.6161699999999968,0.026230000000005305,-0.297620000000002,-0.22348000000000212,0.95
2020-01-01 01:00:00,0.23174,3700.5,4506.8,9.2544,27.219,42.126,2705.7,75.716,120.43,0.32877,79.838,50.348,2634.5,25.266,49.527,3103.5,22.407,65.655,231.66,342.24,94.589,76.943,32.54,8.8357,26.294,6.8708,19.414,1.6833,32.974,13.78,24.021,1.2851,18.379,2.2495,4.8527,2.3031,0.018906,0.81293,0.095011,53.275,43.366,63.159,54.035,22.845,61.461,22.239,39.046,39.124,45.439,47.787,41.446,19.451,-0.012728600000000007,-0.0981930000000002,-0.3240000000000691,0.6599099999999964,-0.010420399999999996,0.3561199999999971,-0.21000000000003638,-0.49121000000000237,-0.48621999999999943,1.7187999999999874,0.9341000000000008,0.31965999999999894,-0.0635380000000012,-0.17919999999999803,0.6800200000000025,0.014440000000000452,-0.04274000000000022,0.041761999999999855,-0.22494000000000014,0.0004289299999999975,-0.02302549999999992,-0.0022659500000000027,0.13429000000000002,-1.1840100000000007,0.18298999999999666,0.07161999999999935,1.0477699999999999,-1.1371699999999976,0.4852300000000014,0.35737999999999914,1.210519999999999,1.0
2020-01-01 01:03:00,0.23078,3654.1,4523.5,9.2334,27.218,42.9,2707.0,75.475,120.41,0.32925,80.026,51.238,2636.3,24.849,48.619,3103.9,23.954,65.655,231.51,342.01,94.599,77.766,32.54,8.8357,26.294,6.8708,19.414,1.6833,32.974,13.78,24.021,1.2851,18.379,2.2495,4.8527,2.3031,0.018906,0.81293,0.095011,53.275,43.366,63.957,53.835,22.939,61.658,22.591,38.986,41.742,43.337,47.94,41.092,15.718,-0.013688599999999995,-0.11919300000000099,0.9760000000001128,0.4189099999999968,-0.009940400000000016,1.2461199999999977,1.5900000000001455,-1.3992100000000036,1.0607800000000012,1.5687999999999818,0.7040999999999826,0.31965999999999894,-0.0635380000000012,-0.17919999999999803,0.6800200000000025,0.014440000000000452,-0.04274000000000022,0.041761999999999855,-0.22494000000000014,0.0004289299999999975,-0.02302549999999992,-0.0022659500000000027,0.9322900000000018,-1.0900099999999995,0.3799899999999994,0.42361999999999966,3.665769999999995,-3.2391699999999943,0.6382300000000001,0.0033799999999999386,-2.5224800000000016,1.05
2020-01-01 01:06:00,0.21573,3646.0,4434.5,9.3011,26.786,42.612,2709.0,73.9,120.43,0.33452,80.355,50.757,2638.1,24.612,50.834,3104.8,22.541,65.745,232.41,341.98,94.466,77.333,32.375,8.9977,26.272,6.9223,18.512,1.6089,33.056,13.871,24.277,1.2936,18.859,2.2449,4.77,2.294,0.018906,0.81293,0.095011,53.275,43.366,63.289,53.413,21.111,60.385,22.598,39.462,40.327,48.464,47.994,41.53,19.069,-0.028738600000000003,-0.05149300000000068,2.9760000000001128,-1.1560899999999918,-0.004670400000000019,0.765119999999996,3.3899999999998727,0.8157899999999998,-0.3522199999999991,2.4687999999999874,0.6741000000000099,0.1546599999999998,0.0984619999999996,-0.20120000000000005,-0.2219799999999985,0.09644000000000119,0.04826000000000086,0.05026200000000003,0.2550600000000003,0.0004289299999999975,-0.02302549999999992,-0.0022659500000000027,0.2642900000000026,-2.918009999999999,-0.8930100000000039,0.43061999999999756,2.2507699999999957,1.887830000000001,0.6922300000000021,0.4413800000000023,0.8285199999999975,1.1
